,ID,GENDER,STATUS,CHILDREN,ESTINCOME,HOMEOWNER,AGE,TOTALDOLLARVALUETRADED,TOTALUNITSTRADED,LARGESTSINGLETRANSACTION,SMALLESTSINGLETRANSACTION,PERCENTCHANGECALCULATION,DAYSSINCELASTLOGIN,DAYSSINCELASTTRADE,NETREALIZEDGAINS_YTD,GENDERIndex,GENDERclassVec,STATUSIndex,STATUSclassVec,HOMEOWNERIndex,HOMEOWNERclassVec,features,rawPrediction,probability,prediction,predictedLabel
535,1754,M,S,0,15924,N,14,0,0,0,0,0,0,0,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","(16,[2,3,4,6,7],[1.0,1.0,1754.0,15924.0,14.0])","[19.953125,0.0,0.046875]","[0.99765625,0.0,0.00234375]",0.0,High
536,1756,M,M,2,78554,N,17,5590,23,1397,139,3,5,12,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1756.0,2.0,78554.0,17.0,5590.0,23.0,1397.0,139.0,3.0,5.0,12.0,0.0]","[3.637395355476655,0.007142857142857143,16.355461787380488]","[0.18186976777383274,0.00035714285714285714,0.8177730893690244]",2.0,Medium
537,1757,F,M,2,38215,N,31,0,0,0,0,0,0,0,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","(16,[0,1,3,4,5,6,7],[1.0,1.0,1.0,1757.0,2.0,38215.0,31.0])","[20.0,0.0,0.0]","[1.0,0.0,0.0]",0.0,High
538,1761,M,S,0,89142,N,54,3760,5,940,94,0,5,16,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1761.0,0.0,89142.0,54.0,3760.0,5.0,940.0,94.0,0.0,5.0,16.0,0.0]","[15.64682986717498,0.0,4.353170132825021]","[0.7823414933587489,0.0,0.21765850664125103]",0.0,High
539,1762,F,S,0,74530,N,63,20892,106,10446,1044,26,5,7,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1762.0,0.0,74530.0,63.0,20892.0,106.0,10446.0,1044.0,26.0,5.0,7.0,0.0]","[15.856143198683654,3.039107337575347,1.1047494637409963]","[0.7928071599341828,0.15195536687876737,0.05523747318704982]",0.0,High
540,1766,F,S,0,77726,N,57,14001,9,7000,700,2,4,10,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1766.0,0.0,77726.0,57.0,14001.0,9.0,7000.0,700.0,2.0,4.0,10.0,0.0]","[13.48491959760791,4.500017208142554,2.0150631942495374]","[0.6742459798803954,0.22500086040712763,0.10075315971247685]",0.0,High
541,1779,F,M,0,2031,N,20,21642,87,10821,1082,21,4,9,1082,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1779.0,0.0,2031.0,20.0,21642.0,87.0,10821.0,1082.0,21.0,4.0,9.0,1082.0]","[2.680882170835284,15.613203333210915,1.7059144959538006]","[0.1340441085417642,0.7806601666605457,0.08529572479769003]",1.0,Low
542,1787,F,S,0,42760,N,46,13471,40,6735,673,10,2,7,673,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1787.0,0.0,42760.0,46.0,13471.0,40.0,6735.0,673.0,10.0,2.0,7.0,673.0]","[2.6236104630550363,16.693748016893707,0.6826415200512571]","[0.1311805231527518,0.8346874008446854,0.03413207600256286]",1.0,Low
543,1788,F,S,1,49072,N,70,23502,10,11751,1175,2,4,7,1175,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1788.0,1.0,49072.0,70.0,23502.0,10.0,11751.0,1175.0,2.0,4.0,7.0,1175.0]","[1.7188402808670187,17.847528468105654,0.4336312510273266]","[0.08594201404335094,0.8923764234052829,0.021681562551366333]",1.0,Low
544,1793,M,S,0,90321,N,39,870,11,217,21,1,1,17,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1793.0,0.0,90321.0,39.0,870.0,11.0,217.0,21.0,1.0,1.0,17.0,0.0]","[13.068499711152453,0.0,6.931500288847546]","[0.6534249855576226,0.0,0.34657501444237726]",0.0,High
545,1794,M,D,1,90478,N,55,18021,136,9010,901,34,5,6,0,1.0,"(1,[],[])",2.0,"(2,[],[])",0.0,"(1,[0],[1.0])","[0.0,0.0,0.0,1.0,1794.0,1.0,90478.0,55.0,18021.0,136.0,9010.0,901.0,34.0,5.0,6.0,0.0]","[15.285760087423071,3.323183521276557,1.3910563913003697]","[0.7642880043711535,0.16615917606382785,0.06955281956501849]",0.0,High
546,1804,M,M,1,7545,Y,17,22392,178,11196,1119,44,5,9,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1804.0,1.0,7545.0,17.0,22392.0,178.0,11196.0,1119.0,44.0,5.0,9.0,0.0]","[16.57387760175086,1.4731284805830656,1.9529939176660749]","[0.8286938800875431,0.07365642402915329,0.09764969588330376]",0.0,High
547,1806,F,S,1,13576,N,39,14831,25,7415,741,6,1,5,741,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1806.0,1.0,13576.0,39.0,14831.0,25.0,7415.0,741.0,6.0,1.0,5.0,741.0]","[1.691246823459683,17.96901309885065,0.33974007768967196]","[0.08456234117298413,0.8984506549425323,0.016987003884483595]",1.0,Low
548,1808,M,S,2,43634,N,22,29442,104,14721,1472,26,5,10,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1808.0,2.0,43634.0,22.0,29442.0,104.0,14721.0,1472.0,26.0,5.0,10.0,0.0]","[16.754401551924687,1.7397525615318372,1.5058458865434723]","[0.8377200775962345,0.08698762807659188,0.07529229432717363]",0.0,High
549,1812,M,S,0,74460,Y,55,25532,179,12766,1276,44,2,7,1276,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1812.0,0.0,74460.0,55.0,25532.0,179.0,12766.0,1276.0,44.0,2.0,7.0,1276.0]","[2.951302663683742,16.478081296273714,0.5706160400425394]","[0.14756513318418712,0.8239040648136858,0.028530802002126977]",1.0,Low
550,1814,M,M,1,13091,N,59,22792,20,11396,1139,5,5,8,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1814.0,1.0,13091.0,59.0,22792.0,20.0,11396.0,1139.0,5.0,5.0,8.0,0.0]","[16.856134046116384,1.5273246612514857,1.6165412926321279]","[0.8428067023058192,0.07636623306257428,0.0808270646316064]",0.0,High
551,1815,F,M,2,62061,Y,46,29862,52,14931,1493,13,2,8,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1815.0,2.0,62061.0,46.0,29862.0,52.0,14931.0,1493.0,13.0,2.0,8.0,0.0]","[16.23980285489181,2.0053979729915006,1.754799172116688]","[0.8119901427445906,0.10026989864957504,0.08773995860583442]",0.0,High
552,1818,F,S,2,19131,N,56,22152,34,11076,1107,8,1,7,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1818.0,2.0,19131.0,56.0,22152.0,34.0,11076.0,1107.0,8.0,1.0,7.0,0.0]","[16.775933534709687,2.4676019804841394,0.7564644848061742]","[0.8387966767354843,0.12338009902420696,0.03782322424030871]",0.0,High
553,1820,M,M,2,28766,N,47,6110,58,1527,152,8,5,15,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1820.0,2.0,28766.0,47.0,6110.0,58.0,1527.0,152.0,8.0,5.0,15.0,0.0]","[12.32973019774976,0.007142857142857143,7.663126945107384]","[0.616486509887488,0.00035714285714285714,0.3831563472553692]",0.0,High
554,1825,M,M,2,49910,Y,52,27422,23,13711,1371,5,2,8,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1825.0,2.0,49910.0,52.0,27422.0,23.0,13711.0,1371.0,5.0,2.0,8.0,0.0]","[16.322487112106067,2.3314846279347337,1.346028259959198]","[0.8161243556053034,0.11657423139673669,0.0673014129979599]",0.0,High
555,1833,M,M,1,5306,N,39,5520,17,1380,138,2,5,12,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1833.0,1.0,5306.0,39.0,5520.0,17.0,1380.0,138.0,2.0,5.0,12.0,0.0]","[3.178446176256273,0.016946778711484593,16.804607045032242]","[0.15892230881281363,0.0008473389355742296,0.8402303522516121]",2.0,Medium
556,1836,M,M,2,30665,Y,23,5830,63,1457,145,9,4,13,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1836.0,2.0,30665.0,23.0,5830.0,63.0,1457.0,145.0,9.0,4.0,13.0,0.0]","[3.172731703122728,0.016946778711484593,16.810321518165786]","[0.15863658515613638,0.0008473389355742296,0.8405160759082893]",2.0,Medium
557,1838,M,M,1,98680,Y,59,17581,8,8790,879,2,1,7,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1838.0,1.0,98680.0,59.0,17581.0,8.0,8790.0,879.0,2.0,1.0,7.0,0.0]","[15.806910079839962,3.0792114930464445,1.113878427113593]","[0.7903455039919981,0.1539605746523222,0.05569392135567965]",0.0,High
558,1842,F,M,1,66921,Y,47,15701,8,7850,785,2,1,10,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1842.0,1.0,66921.0,47.0,15701.0,8.0,7850.0,785.0,2.0,1.0,10.0,0.0]","[15.643217566044058,2.8921690584866315,1.4646133754693085]","[0.782160878302203,0.1446084529243316,0.07323066877346544]",0.0,High
559,1847,F,S,0,39461,N,22,22872,103,11436,1143,25,5,8,1143,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1847.0,0.0,39461.0,22.0,22872.0,103.0,11436.0,1143.0,25.0,5.0,8.0,1143.0]","[2.4103243906306164,16.772605965995066,0.8170696433743168]","[0.12051621953153083,0.8386302982997533,0.040853482168715836]",1.0,Low
560,1850,M,S,1,16432,Y,21,20412,80,10206,1020,20,5,6,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1850.0,1.0,16432.0,21.0,20412.0,80.0,10206.0,1020.0,20.0,5.0,6.0,0.0]","[16.206613995885323,1.8451880895991961,1.9481979145154793]","[0.8103306997942662,0.09225940447995981,0.09740989572577397]",0.0,High
561,1858,M,M,0,5745,Y,15,26402,17,13201,1320,4,2,10,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1858.0,0.0,5745.0,15.0,26402.0,17.0,13201.0,1320.0,4.0,2.0,10.0,0.0]","[14.824171369086688,3.3314846279347337,1.8443440029785767]","[0.7412085684543344,0.1665742313967367,0.09221720014892884]",0.0,High
562,1861,F,M,2,57483,N,44,17011,27,8505,850,6,2,9,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1861.0,2.0,57483.0,44.0,17011.0,27.0,8505.0,850.0,6.0,2.0,9.0,0.0]","[16.513195144695185,2.5710724042115385,0.9157324510932774]","[0.8256597572347593,0.12855362021057692,0.04578662255466387]",0.0,High
563,1865,M,S,1,94188,N,58,20862,19,10431,1043,4,5,7,1043,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1865.0,1.0,94188.0,58.0,20862.0,19.0,10431.0,1043.0,4.0,5.0,7.0,1043.0]","[1.3173651742860204,18.44686742472372,0.23576740099025978]","[0.06586825871430102,0.922343371236186,0.011788370049512989]",1.0,Low
564,1870,F,M,2,30998,N,41,2400,50,600,60,7,5,15,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1870.0,2.0,30998.0,41.0,2400.0,50.0,600.0,60.0,7.0,5.0,15.0,0.0]","[11.288224170948455,0.007142857142857143,8.704632971908689]","[0.5644112085474228,0.00035714285714285714,0.43523164859543445]",0.0,High
565,1873,F,M,2,38215,N,31,0,0,0,0,0,0,0,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","(16,[0,1,3,4,5,6,7],[1.0,1.0,1.0,1873.0,2.0,38215.0,31.0])","[20.0,0.0,0.0]","[1.0,0.0,0.0]",0.0,High
566,1879,F,M,2,76289,N,48,22202,82,11101,1110,20,5,9,1110,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1879.0,2.0,76289.0,48.0,22202.0,82.0,11101.0,1110.0,20.0,5.0,9.0,1110.0]","[1.819243240555914,17.789269060617613,0.3914876988264765]","[0.09096216202779568,0.8894634530308805,0.01957438494132382]",1.0,Low
567,1880,M,M,1,66931,N,64,11721,5,5860,586,1,2,7,586,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1880.0,1.0,66931.0,64.0,11721.0,5.0,5860.0,586.0,1.0,2.0,7.0,586.0]","[1.706002420721506,18.00458907253981,0.28940850673868307]","[0.08530012103607529,0.9002294536269905,0.014470425336934151]",1.0,Low
568,1881,F,M,2,9309,Y,25,8560,99,2140,214,14,1,17,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1881.0,2.0,9309.0,25.0,8560.0,99.0,2140.0,214.0,14.0,1.0,17.0,0.0]","[15.935724198422825,0.0,4.064275801577175]","[0.7967862099211412,0.0,0.20321379007885873]",0.0,High
569,1883,F,S,1,2800,N,46,28452,106,14226,1422,26,2,9,1422,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1883.0,1.0,2800.0,46.0,28452.0,106.0,14226.0,1422.0,26.0,2.0,9.0,1422.0]","[2.6655581184382973,16.8062163965042,0.5282254850574998]","[0.13327790592191485,0.84031081982521,0.02641127425287499]",1.0,Low
570,1890,F,S,0,64319,N,41,3010,37,752,75,5,2,15,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1890.0,0.0,64319.0,41.0,3010.0,37.0,752.0,75.0,5.0,2.0,15.0,0.0]","[10.111324160674657,0.007142857142857143,9.881532982182486]","[0.5055662080337329,0.00035714285714285714,0.4940766491091243]",0.0,High
571,1894,M,M,2,10708,N,26,20832,117,10416,1041,29,1,6,1041,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1894.0,2.0,10708.0,26.0,20832.0,117.0,10416.0,1041.0,29.0,1.0,6.0,1041.0]","[2.043888815200407,17.083784798566587,0.8723263862330037]","[0.10219444076002038,0.8541892399283295,0.04361631931165019]",1.0,Low
572,1896,F,S,2,16938,N,41,13351,8,6675,667,2,1,10,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1896.0,2.0,16938.0,41.0,13351.0,8.0,6675.0,667.0,2.0,1.0,10.0,0.0]","[15.534654142785959,3.148317925800548,1.3170279314134956]","[0.7767327071392978,0.15741589629002736,0.06585139657067476]",0.0,High
573,1897,F,M,0,55221,N,46,490,15,122,12,2,4,15,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1897.0,0.0,55221.0,46.0,490.0,15.0,122.0,12.0,2.0,4.0,15.0,0.0]","[9.425045332851328,0.007142857142857143,10.567811810005816]","[0.47125226664256636,0.00035714285714285714,0.5283905905002908]",2.0,Medium
574,1900,M,S,1,24141,Y,17,28822,97,14411,1441,24,2,10,1441,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1900.0,1.0,24141.0,17.0,28822.0,97.0,14411.0,1441.0,24.0,2.0,10.0,1441.0]","[2.491194434365876,16.880029126791804,0.6287764388423199]","[0.1245597217182938,0.8440014563395902,0.031438821942115995]",1.0,Low
575,1901,M,S,2,63152,Y,63,29932,40,14966,1496,10,1,9,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1901.0,2.0,63152.0,63.0,29932.0,40.0,14966.0,1496.0,10.0,1.0,9.0,0.0]","[16.718382770838588,1.2446361571594384,2.0369810720019736]","[0.8359191385419293,0.06223180785797192,0.10184905360009869]",0.0,High
576,1902,M,S,2,72084,N,56,29112,9,14556,1455,2,5,7,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1902.0,2.0,72084.0,56.0,29112.0,9.0,14556.0,1455.0,2.0,5.0,7.0,0.0]","[16.319640162245715,2.3604335601498585,1.3199262776044285]","[0.8159820081122857,0.11802167800749293,0.06599631388022142]",0.0,High
577,1905,F,M,0,27371,Y,52,16141,126,8070,807,31,3,8,807,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1905.0,0.0,27371.0,52.0,16141.0,126.0,8070.0,807.0,31.0,3.0,8.0,807.0]","[3.3153981784422237,15.57473146814584,1.109870353411933]","[0.16576990892211121,0.7787365734072922,0.05549351767059666]",1.0,Low
578,1907,M,M,0,95405,N,47,7740,6,1935,193,0,2,15,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1907.0,0.0,95405.0,47.0,7740.0,6.0,1935.0,193.0,0.0,2.0,15.0,0.0]","[12.138675772493349,0.007142857142857143,7.854181370363793]","[0.6069337886246674,0.00035714285714285714,0.39270906851818965]",0.0,High
579,1914,M,M,1,75004,N,65,26522,32,13261,1326,8,5,9,1326,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1914.0,1.0,75004.0,65.0,26522.0,32.0,13261.0,1326.0,8.0,5.0,9.0,1326.0]","[2.2556243807080385,17.29605688147485,0.4483187378171106]","[0.11278121903540192,0.8648028440737425,0.022415936890855533]",1.0,Low
580,1915,M,M,0,19749,N,60,20222,13,10111,1011,3,4,9,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1915.0,0.0,19749.0,60.0,20222.0,13.0,10111.0,1011.0,3.0,4.0,9.0,0.0]","[14.511222529965844,3.82281570924969,1.6659617607844643]","[0.7255611264982922,0.1911407854624845,0.08329808803922321]",0.0,High
581,1916,M,S,1,57626,Y,44,9380,38,2345,234,5,5,15,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1916.0,1.0,57626.0,44.0,9380.0,38.0,2345.0,234.0,5.0,5.0,15.0,0.0]","[13.251021776761192,0.007142857142857143,6.741835366095949]","[0.6625510888380596,0.00035714285714285714,0.3370917683047975]",0.0,High
582,1924,F,S,1,13109,N,63,22382,40,11191,1119,10,5,10,1119,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1924.0,1.0,13109.0,63.0,22382.0,40.0,11191.0,1119.0,10.0,5.0,10.0,1119.0]","[1.819243240555914,17.90969156011041,0.27106519933367873]","[0.09096216202779568,0.8954845780055204,0.013553259966683934]",1.0,Low
583,1927,M,S,0,74460,Y,55,25532,179,12766,1276,44,4,6,1276,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1927.0,0.0,74460.0,55.0,25532.0,179.0,12766.0,1276.0,44.0,4.0,6.0,1276.0]","[2.984505259428044,16.31190476418056,0.7035899763913962]","[0.1492252629714022,0.815595238209028,0.03517949881956981]",1.0,Low
584,1930,F,M,2,62061,Y,46,29862,52,14931,1493,13,2,7,1493,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1930.0,2.0,62061.0,46.0,29862.0,52.0,14931.0,1493.0,13.0,2.0,7.0,1493.0]","[2.3052053648966897,17.226315952665324,0.46847868243798396]","[0.1152602682448345,0.8613157976332664,0.023423934121899203]",1.0,Low
585,1934,F,S,2,6440,Y,41,22662,27,11331,1133,6,1,9,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[1.0,0.0,1.0,0.0,1934.0,2.0,6440.0,41.0,22662.0,27.0,11331.0,1133.0,6.0,1.0,9.0,0.0]","[17.744440281936594,1.412774415257037,0.8427853028063672]","[0.8872220140968299,0.07063872076285187,0.04213926514031837]",0.0,High
586,1938,M,M,1,64792,N,52,13051,36,6525,652,9,1,6,652,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1938.0,1.0,64792.0,52.0,13051.0,36.0,6525.0,652.0,9.0,1.0,6.0,652.0]","[1.3480512438248156,18.420963293357612,0.23098546281757043]","[0.06740256219124077,0.9210481646678806,0.011549273140878521]",1.0,Low
587,1942,F,M,2,55860,Y,15,16011,10,8005,800,2,1,6,800,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1942.0,2.0,55860.0,15.0,16011.0,10.0,8005.0,800.0,2.0,1.0,6.0,800.0]","[2.0621598096165714,17.50881398902202,0.42902620136140857]","[0.10310799048082857,0.875440699451101,0.02145131006807043]",1.0,Low
588,1946,F,M,2,87578,Y,53,290,22,72,7,3,1,15,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1946.0,2.0,87578.0,53.0,290.0,22.0,72.0,7.0,3.0,1.0,15.0,0.0]","[9.070775728112613,0.007142857142857143,10.92208141474453]","[0.45353878640563067,0.00035714285714285714,0.5461040707372266]",2.0,Medium
589,1952,M,M,1,98680,Y,59,17581,8,8790,879,2,2,5,879,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1952.0,1.0,98680.0,59.0,17581.0,8.0,8790.0,879.0,2.0,2.0,5.0,879.0]","[2.029806365406076,17.781035520723645,0.18915811387028045]","[0.10149031827030378,0.8890517760361821,0.009457905693514021]",1.0,Low
590,1954,M,M,1,95620,Y,49,10911,93,5455,545,23,2,10,545,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1954.0,1.0,95620.0,49.0,10911.0,93.0,5455.0,545.0,23.0,2.0,10.0,545.0]","[1.8255858705478358,17.764401366375818,0.410012763076345]","[0.0912792935273918,0.8882200683187909,0.02050063815381725]",1.0,Low
591,1957,F,M,1,98453,Y,61,13721,11,6860,686,2,5,8,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1957.0,1.0,98453.0,61.0,13721.0,11.0,6860.0,686.0,2.0,5.0,8.0,0.0]","[15.548072356268518,2.387868171794996,2.0640594719364858]","[0.7774036178134259,0.11939340858974981,0.10320297359682429]",0.0,High
592,1961,F,S,0,39461,N,22,22872,103,11436,1143,25,4,5,1143,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1961.0,0.0,39461.0,22.0,22872.0,103.0,11436.0,1143.0,25.0,4.0,5.0,1143.0]","[2.346649244985458,16.667491130476186,0.9858596245383543]","[0.11733246224927292,0.8333745565238094,0.04929298122691772]",1.0,Low
593,1967,M,M,2,59613,N,34,12371,163,6185,618,40,2,10,618,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1967.0,2.0,59613.0,34.0,12371.0,163.0,6185.0,618.0,40.0,2.0,10.0,618.0]","[2.538180693663003,17.045983874009497,0.41583543232750125]","[0.12690903468315012,0.8522991937004747,0.02079177161637506]",1.0,Low
594,1969,F,M,2,59691,N,38,21942,256,10971,1097,64,1,9,1097,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1969.0,2.0,59691.0,38.0,21942.0,256.0,10971.0,1097.0,64.0,1.0,9.0,1097.0]","[1.210796341864031,18.405131224234328,0.38407243390163875]","[0.06053981709320155,0.9202565612117164,0.019203621695081937]",1.0,Low
595,1979,M,M,2,45429,Y,62,24702,73,12351,1235,18,2,10,1235,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1979.0,2.0,45429.0,62.0,24702.0,73.0,12351.0,1235.0,18.0,2.0,10.0,1235.0]","[2.9568903816806733,16.59394551678588,0.44916410153344866]","[0.14784451908403368,0.829697275839294,0.022458205076672434]",1.0,Low
596,1985,F,M,2,57483,N,44,17011,27,8505,850,6,4,9,850,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1985.0,2.0,57483.0,44.0,17011.0,27.0,8505.0,850.0,6.0,4.0,9.0,850.0]","[2.016026385539071,17.687721125063362,0.2962524893975677]","[0.10080131927695354,0.8843860562531681,0.014812624469878386]",1.0,Low
597,1987,F,S,2,21274,N,46,10871,32,5435,543,8,2,6,543,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1987.0,2.0,21274.0,46.0,10871.0,32.0,5435.0,543.0,8.0,2.0,6.0,543.0]","[1.7495382326723992,17.91403877436773,0.33642299295987027]","[0.08747691163361995,0.8957019387183864,0.016821149647993514]",1.0,Low
